Date,Transactions Per Block,Circulating Bitcoin,Estimated Transaction Volume,Fees Per Transaction,Market Value to Realised Value,Confirmed Payments,Price,Vol.,Change %
2018-09-05,1533.12554824561,,945103849.443573,0.710888831667897,1.0289914539298057,339418548.75,"6,706.8",4.55M,-9.09%
2018-09-06,1525.74040570175,,825888748.0387015,0.7418169691527535,1.0289914539298057,339640512.0,"6,514.0",4.02M,-2.87%
2018-09-07,1518.35526315789,,706673646.6338301,0.77274510663761,1.0289914539298057,339859700.5,"6,390.9",3.30M,-1.89%
2018-09-08,1559.9916246733824,,587458545.2289585,0.7334371482652802,1.0289914539298057,340078889.0,"6,184.3",3.46M,-3.23%
2018-09-09,1601.627986188875,,468243443.824087,0.6941291898929505,1.0289914539298057,340298077.5,"6,238.5",2.84M,0.88%
2018-09-10,1643.2643477043675,,663394892.6422927,0.6548212315206208,1.0289914539298057,340517266.0,"6,321.0",3.11M,1.32%
2018-09-11,1684.90070921986,,858546341.4604986,0.615513273148291,1.0289914539298057,340749172.25,"6,293.9",3.30M,-0.43%
2018-09-12,1640.588031914895,,1053697790.2787043,0.5827780683513692,1.0289914539298057,340981078.5,"6,338.0",3.04M,0.70%
2018-09-13,1596.27535460993,,1248849239.09691,0.5500428635544474,1.0289914539298057,341212984.75,"6,482.9",3.53M,2.29%
2018-09-14,1551.962677304965,,1079849634.0946016,0.5173076587575257,1.0289914539298057,341444891.0,"6,483.7",3.20M,0.01%
2018-09-15,1507.65,,910850029.0922935,0.484572453960604,1.0289914539298057,341658351.0,"6,519.0",3.16M,0.54%
2018-09-16,1533.040384615385,,741850424.0899853,0.4664547543511885,1.0289914539298057,341871811.0,"6,500.2",3.34M,-0.29%
2018-09-17,1558.43076923077,,572850819.087677,0.448337054741773,1.0289914539298057,342085271.0,"6,251.9",3.26M,-3.82%
2018-09-18,1583.821153846155,,675871658.153786,0.4302193551323575,1.0289914539298057,342298731.0,"6,342.0",2.82M,1.44%
2018-09-19,1609.21153846154,,778892497.219895,0.412101655522942,1.0289914539298057,342554258.5,"6,390.4",3.54M,0.76%
2018-09-20,1540.773653846155,,881913336.2860041,0.430256096520613,1.0289914539298057,342809786.0,"6,489.2",5.18M,1.55%
2018-09-21,1472.33576923077,,984934175.352113,0.44841053751828397,1.0289914539298057,343065313.5,"6,766.7",7.73M,4.28%
2018-09-22,1403.897884615385,,951722093.2350975,0.466564978515955,1.0289914539298057,343320841.0,"6,729.6",7.31M,-0.55%
2018-09-23,1335.46,,918510011.118082,0.484719419513626,1.0289914539298057,343549711.75,"6,704.1",7.34M,-0.38%
2018-09-24,1436.3607342657351,,885297929.0010664,0.5184997267646685,1.0289914539298057,343778582.5,"6,584.1",7.57M,-1.79%
2018-09-25,1537.26146853147,,852085846.884051,0.552280034015711,1.0289914539298057,344007453.25,"6,445.1",7.34M,-2.11%
2018-09-26,1638.1622027972048,,754910852.0598274,0.5860603412667534,1.0289914539298057,344236324.0,"6,468.1",8.64M,0.36%
2018-09-27,1739.06293706294,,657735857.235604,0.619840648517796,1.0289914539298057,344477921.5,"6,689.2",9.34M,3.42%
2018-09-28,1688.5060635566974,,560560862.4113805,0.6125142347215192,1.0289914539298057,344719519.0,"6,636.0",9.57M,-0.79%
2018-09-29,1637.949190050455,,463385867.587157,0.6051878209252425,1.0289914539298057,344961116.5,"6,603.9",9.42M,-0.48%
2018-09-30,1587.3923165442125,,532378694.6287235,0.5978614071289657,1.0289914539298057,345202714.0,"6,635.2",9.34M,0.47%
2018-10-01,1536.83544303797,,601371521.67029,0.590534993332689,1.0289914539298057,345436675.5,"6,608.2",9.19M,-0.41%
2018-10-02,1623.24004381694,,670364348.7118565,0.5856318650011665,1.0289914539298057,345670637.0,"6,549.9",9.34M,-0.88%
2018-10-03,1709.64464459591,,739357175.753423,0.580728736669644,1.0289914539298057,345904598.5,"6,507.8",9.21M,-0.64%
2018-10-04,1796.04924537488,,617112283.8314313,0.5758256083381215,1.0289914539298057,346138560.0,"6,584.2",9.31M,1.17%
2018-10-05,1882.45384615385,,494867391.9094395,0.570922480006599,1.0289914539298057,346369824.0,"6,639.1",9.34M,0.83%
2018-10-06,1865.4211538461575,,372622499.98744774,0.5445977587767682,1.0289914539298057,346601088.0,"6,596.3",9.18M,-0.65%
2018-10-07,1848.388461538465,,250377608.065456,0.5182730375469375,1.0289914539298057,346832352.0,"6,611.0",77.06K,0.22%
2018-10-08,1831.3557692307725,,409590753.8745925,0.4919483163171068,1.0289914539298057,347063616.0,"6,669.6",119.68K,0.89%
2018-10-09,1814.32307692308,,568803899.6837289,0.465623595087276,1.0289914539298057,347311181.25,"6,650.8",80.79K,-0.28%
2018-10-10,1724.3894708128773,,728017045.4928654,0.4494664302597043,1.0289914539298057,347558746.5,"6,618.0",101.93K,-0.49%
2018-10-11,1634.455864702675,,887230191.302002,0.43330926543213255,1.0289914539298057,347806311.75,"6,239.1",245.28K,-5.72%
2018-10-12,1544.5222585924726,,1016935263.0155365,0.41715210060456076,1.0289914539298057,348053877.0,"6,291.3",147.40K,0.84%
2018-10-13,1454.58865248227,,1146640334.7290711,0.400994935776989,1.0289914539298057,348280664.75,"6,321.7",94.45K,0.48%
2018-10-14,1562.611779216775,,1276345406.4426055,0.4176893558836665,1.0289914539298057,348507452.5,"6,326.8",99.38K,0.08%
2018-10-15,1670.63490595128,,1406050478.15614,0.434383775990344,1.0289914539298057,348734240.25,"6,699.8",443.33K,5.90%
2018-10-16,1778.658032685785,,1263312208.554349,0.4510781960970215,1.0289914539298057,348961028.0,"6,705.3",155.85K,0.08%
2018-10-17,1886.68115942029,,1120573938.9525576,0.467772616203699,1.0289914539298057,349217270.25,"6,686.6",136.71K,-0.28%
2018-10-18,1798.172101449275,,977835669.3507663,0.44560496752482226,1.0289914539298057,349473512.5,"6,574.1",134.15K,-1.68%
2018-10-19,1709.66304347826,,835097399.748975,0.4234373188459455,1.0289914539298057,349729754.75,"6,512.0",121.44K,-0.94%
2018-10-20,1621.153985507245,,807954888.2181933,0.4012696701670687,1.0289914539298057,349985997.0,"6,572.2",97.77K,0.92%
2018-10-21,1532.64492753623,,780812376.6874115,0.379102021488192,1.0289914539298057,350223088.25,"6,583.0",92.94K,0.16%
2018-10-22,1614.08041098064,,753669865.1566298,0.39459792195594,1.0289914539298057,350460179.5,"6,555.8",101.57K,-0.41%
2018-10-23,1695.51589442505,,726527353.625848,0.41009382242368797,1.0289914539298057,350697270.75,"6,528.7",108.86K,-0.41%
2018-10-24,1776.95137786946,,639896192.2324848,0.425589722891436,1.0289914539298057,350934362.0,"6,530.7",98.74K,0.03%
2018-10-25,1858.38686131387,,553265030.8391216,0.441085623359184,1.0289914539298057,351183154.75,"6,507.0",97.43K,-0.36%
2018-10-26,1855.6976802319775,,466633869.4457582,0.44567687626956876,1.0289914539298057,351431947.5,"6,510.0",97.17K,0.05%
2018-10-27,1853.0084991500848,,380002708.052395,0.4502681291799535,1.0289914539298057,351680740.25,"6,494.2",76.72K,-0.24%
2018-10-28,1850.3193180681924,,485915327.4236415,0.4548593820903382,1.0289914539298057,351929533.0,"6,486.1",93.97K,-0.12%
2018-10-29,1847.6301369863,,591827946.794888,0.459450635000723,1.0289914539298057,352194514.0,"6,335.0",160.52K,-2.33%
2018-10-30,1897.442882460005,,697740566.1661346,0.44301991400324625,1.0289914539298057,352459495.0,"6,325.7",128.21K,-0.15%
2018-10-31,1947.25562793371,,803653185.537381,0.4265891930057695,1.0289914539298057,352724476.0,"6,365.9",129.06K,0.64%
2018-11-01,1997.068373407415,,734233647.3552928,0.4101584720082927,1.0289914539298057,352989457.0,"6,400.5",124.16K,0.54%
2018-11-02,2046.88111888112,,664814109.1732045,0.393727751010816,1.0289914539298057,353253379.25,"6,424.7",135.87K,0.38%
2018-11-03,2092.68232353584,,595394570.9911163,0.4031116622869735,1.0289914539298057,353517301.5,"6,386.2",112.84K,-0.60%
2018-11-04,2138.48352819056,,525975032.809028,0.412495573563131,1.0289914539298057,353781223.75,"6,478.2",128.76K,1.44%
2018-11-05,2184.28473284528,,587818276.4750623,0.4218794848392885,1.0289914539298057,354045146.0,"6,459.7",128.51K,-0.29%
2018-11-06,2230.0859375,,649661520.1410966,0.431263396115446,1.0289914539298057,354332343.5,"6,502.8",154.87K,0.67%
2018-11-07,2154.4327737356875,,711504763.8071308,0.4284049013214905,1.0289914539298057,354619541.0,"6,565.3",170.76K,0.96%
2018-11-08,2078.779609971375,,773348007.473165,0.425546406527535,1.0289914539298057,354906738.5,"6,474.0",159.30K,-1.39%
2018-11-09,2003.1264462070624,,768131958.4253722,0.4226879117335795,1.0289914539298057,355193936.0,"6,412.0",151.60K,-0.96%
2018-11-10,1927.47328244275,,762915909.3775795,0.419829416939624,1.0289914539298057,355464794.0,"6,427.1",115.87K,0.24%
2018-11-11,1987.7438507209524,,757699860.3297868,0.4470708240821215,1.0289914539298057,355735652.0,"6,446.1",127.40K,0.30%
2018-11-12,2048.014418999155,,752483811.281994,0.47431223122461896,1.0289914539298057,356006510.0,"6,435.0",130.16K,-0.17%
2018-11-13,2108.2849872773577,,834911965.4843454,0.5015536383671165,1.0289914539298057,356277368.0,"6,429.2",137.60K,-0.09%
2018-11-14,2168.55555555556,,917340119.686697,0.528795045509614,1.0289914539298057,356563960.5,"5,842.4",438.21K,-9.13%
2018-11-15,2113.821138211385,,999768273.8890485,0.5006117897160582,1.0289914539298057,356850553.0,"5,718.9",375.86K,-2.11%
2018-11-16,2059.0867208672103,,1082196428.0914,0.4724285339225025,1.0289914539298057,357137145.5,"5,636.2",224.12K,-1.45%
2018-11-17,2004.352303523035,,1180602559.048925,0.44424527812894676,1.0289914539298057,357423738.0,"5,621.8",156.51K,-0.26%
2018-11-18,1949.61788617886,,1279008690.00645,0.416062022335391,1.0289914539298057,357688567.0,"5,658.3",158.68K,0.65%
2018-11-19,2007.5330867652926,,1377414820.963975,0.4762311718027005,1.0289914539298057,357953396.0,"4,883.8",478.26K,-13.69%
2018-11-20,2065.448287351725,,1475820951.9215,0.53640032127001,1.0289914539298057,358218225.0,"4,524.6",714.08K,-7.36%
2018-11-21,2123.3634879381575,,1206611496.6296039,0.5965694707373195,1.0289914539298057,358483054.0,"4,638.7",412.74K,2.52%
2018-11-22,2181.27868852459,,937402041.337708,0.656738620204629,1.0289914539298057,358744413.0,"4,356.0",261.85K,-6.09%
2018-11-23,2214.9274848619098,,668192586.045812,0.6349751930907328,1.0289914539298057,359005772.0,"4,398.0",348.99K,0.96%
2018-11-24,2248.57628119923,,398983130.753916,0.6132117659768366,1.0289914539298057,359267131.0,"3,920.4",382.72K,-10.86%
2018-11-25,2282.22507753655,,501001884.1128395,0.5914483388629402,1.0289914539298057,359528490.0,"4,062.2",619.95K,3.62%
2018-11-26,2315.87387387387,,603020637.471763,0.569684911749044,1.0289914539298057,359783556.0,"3,837.0",571.04K,-5.54%
2018-11-27,2356.1059004549074,,705039390.8306866,0.5902038902448795,1.0289914539298057,360038622.0,"3,866.5",457.27K,0.77%
2018-11-28,2396.3379270359446,,807058144.18961,0.610722868740715,1.0289914539298057,360293688.0,"4,265.4",533.04K,10.32%
2018-11-29,2436.5699536169823,,692345073.2205433,0.6312418472365505,1.0289914539298057,360548754.0,"4,296.5",414.46K,0.73%
2018-11-30,2476.80198019802,,577632002.2514765,0.651760825732386,1.0289914539298057,360788834.5,"4,039.7",444.52K,-5.98%
2018-12-01,2347.0743112354726,,462918931.2824097,0.6030104113923686,1.0289914539298057,361028915.0,"4,196.2",316.30K,3.87%
2018-12-02,2217.3466422729252,,348205860.313343,0.554259997052351,1.0289914539298057,361268995.5,"4,160.4",298.63K,-0.85%
2018-12-03,2087.6189733103774,,617749171.6341472,0.5055095827123335,1.0289914539298057,361509076.0,"3,897.8",355.10K,-6.31%
2018-12-04,1957.89130434783,,887292482.9549515,0.456759168372316,1.0289914539298057,361770764.75,"3,958.5",326.71K,1.56%
2018-12-05,1923.3476121191402,,1156835794.2757556,0.4148450231967025,1.0289914539298057,362032453.5,"3,771.6",341.60K,-4.72%
2018-12-06,1888.80391989045,,1426379105.59656,0.37293087802108904,1.0289914539298057,362294142.25,"3,508.6",467.54K,-6.97%
2018-12-07,1854.26022766176,,1201532054.5759454,0.3310167328454755,1.0289914539298057,362555831.0,"3,422.2",639.33K,-2.46%
2018-12-08,1819.71653543307,,976685003.555331,0.289102587669862,1.0289914539298057,362801350.5,"3,430.4",424.40K,0.24%
2018-12-09,1909.4186515748024,,751837952.5347165,0.289455682621098,1.0289914539298057,363046870.0,"3,567.5",327.93K,4.00%
2018-12-10,1999.120767716535,,526990901.514102,0.28980877757233403,1.0289914539298057,363292389.5,"3,460.5",394.49K,-3.00%
2018-12-11,2088.8228838582677,,526096316.42392945,0.29016187252357,1.0289914539298057,363537909.0,"3,407.7",418.53K,-1.53%
2018-12-12,2178.525,,525201731.333757,0.290514967474806,1.0289914539298057,363802461.25,"3,466.1",391.17K,1.72%
2018-12-13,2126.1828804347824,,524307146.2435845,0.270579884575737,1.0289914539298057,364067013.5,"3,315.3",435.89K,-4.35%
2018-12-14,2073.840760869565,,523412561.153412,0.25064480167666797,1.0289914539298057,364331565.75,"3,247.8",445.56K,-2.04%
2018-12-15,2021.4986413043475,,571848558.8108547,0.230709718777599,1.0289914539298057,364596118.0,"3,228.7",332.95K,-0.59%
2018-12-16,1969.15652173913,,620284556.4682975,0.21077463587853,1.0289914539298057,364859887.75,"3,247.9",335.69K,0.60%
2018-12-17,2008.854428341385,,668720554.1257403,0.252859134744223,1.0289914539298057,365123657.5,"3,526.1",534.78K,8.57%
2018-12-18,2048.55233494364,,717156551.783183,0.294943633609916,1.0289914539298057,365387427.25,"3,668.0",698.53K,4.02%
2018-12-19,2088.250241545895,,613836425.9807069,0.33702813247560903,1.0289914539298057,365651197.0,"3,687.1",792.40K,0.52%
2018-12-20,2127.94814814815,,510516300.178231,0.379112631341302,1.0289914539298057,365931564.5,"4,076.0",958.58K,10.55%
2018-12-21,2043.81801900585,,407196174.375755,0.3718459425730675,1.0289914539298057,366211932.0,"3,850.9",748.76K,-5.52%
2018-12-22,1959.68788986355,,303876048.573279,0.364579253804833,1.0289914539298057,366492299.5,"3,964.4",554.59K,2.95%
2018-12-23,1875.55776072125,,333477458.5572718,0.3573125650365985,1.0289914539298057,366772667.0,"3,944.4",572.21K,-0.50%
2018-12-24,1791.42763157895,,363078868.54126453,0.350045876268364,1.0289914539298057,367039686.25,"4,026.1",716.29K,2.07%
2018-12-25,1805.0482685943925,,392680278.52525723,0.3160365542538912,1.0289914539298057,367306705.5,"3,762.5",670.94K,-6.55%
2018-12-26,1818.6689056098348,,422281688.50925,0.2820272322394185,1.0289914539298057,367573724.75,"3,793.7",567.11K,0.83%
2018-12-27,1832.2895426252774,,383521416.425801,0.24801791022494574,1.0289914539298057,367840744.0,"3,586.9",543.44K,-5.45%
2018-12-28,1845.91017964072,,344761144.342352,0.214008588210473,1.0289914539298057,368125788.0,"3,861.6",565.24K,7.66%
2018-12-29,1778.26652734799,,306000872.258903,0.20469369964331824,1.0289914539298057,368410832.0,"3,706.8",505.41K,-4.01%
2018-12-30,1710.62287505526,,267240600.175454,0.1953788110761635,1.0289914539298057,368695876.0,"3,815.0",519.17K,2.92%
2018-12-31,1642.9792227625298,,347014224.78847575,0.18606392250900877,1.0289914539298057,368980920.0,"3,709.4",545.83K,-2.77%
2019-01-01,1575.3355704698,,426787849.4014975,0.176749033941854,1.0289914539298057,369245483.25,"3,809.4",469.11K,2.69%
2019-01-02,1588.2378741713674,,506561474.0145192,0.1786634984222465,1.0289914539298057,369510046.5,"3,873.8",554.47K,1.69%
2019-01-03,1601.140177872935,,586335098.627541,0.180577962902639,1.0289914539298057,369774609.75,"3,780.1",450.32K,-2.42%
2019-01-04,1614.0424815745025,,595454072.1669197,0.1824924273830315,1.0289914539298057,370039173.0,"3,802.7",488.70K,0.60%
2019-01-05,1626.94478527607,,604573045.7062985,0.184406891863424,1.0289914539298057,370311840.5,"3,785.4",468.45K,-0.46%
2019-01-06,1706.57444261559,,613692019.2456772,0.21426267055523424,1.0289914539298057,370584508.0,"4,004.1",529.89K,5.78%
2019-01-07,1786.20409995511,,622810992.785056,0.2441184492470445,1.0289914539298057,370857175.5,"3,985.9",500.88K,-0.45%
2019-01-08,1865.83375729463,,737320652.400887,0.27397422793885473,1.0289914539298057,371129843.0,"3,971.0",514.08K,-0.37%
2019-01-09,1945.46341463415,,851830312.0167179,0.303830006630665,1.0289914539298057,371447593.5,"3,978.0",473.42K,0.17%
2019-01-10,1964.5665390778026,,966339971.6325489,0.2736131484775798,1.0289914539298057,371765344.0,"3,603.7",697.31K,-9.41%
2019-01-11,1983.669663521455,,1080849631.24838,0.2433962903244945,1.0289914539298057,372083094.5,"3,616.5",551.64K,0.35%
2019-01-12,2002.7727879651075,,1128298685.29424,0.21317943217140925,1.0289914539298057,372400845.0,"3,597.2",435.06K,-0.53%
2019-01-13,2021.87591240876,,1175747739.3400998,0.182962574018324,1.0289914539298057,372698498.0,"3,490.2",452.79K,-2.98%
2019-01-14,2100.45220989712,,1223196793.3859599,0.208433714800948,1.0289914539298057,372996151.0,"3,638.1",539.93K,4.24%
2019-01-15,2179.02850738548,,1270645847.43182,0.233904855583572,1.0289914539298057,373293804.0,"3,571.3",544.85K,-1.84%
2019-01-16,2257.60480487384,,1030506146.0882725,0.259375996366196,1.0289914539298057,373591457.0,"3,588.0",487.34K,0.47%
2019-01-17,2336.1811023622,,790366444.744725,0.28484713714882,1.0289914539298057,373888507.25,"3,626.4",525.10K,1.07%
2019-01-18,2277.4724934383175,,550226743.4011775,0.2692509421832057,1.0289914539298057,374185557.5,"3,605.6",488.16K,-0.57%
2019-01-19,2218.7638845144347,,310087042.05763,0.2536547472175915,1.0289914539298057,374482607.75,"3,677.8",537.06K,2.00%
2019-01-20,2160.0552755905524,,367295090.1495203,0.23805855225197725,1.0289914539298057,374779658.0,"3,542.3",563.31K,-3.68%
2019-01-21,2101.34666666667,,424503138.2414105,0.222462357286363,1.0289914539298057,375079857.75,"3,536.7",394.17K,-0.16%
2019-01-22,2121.4538405797125,,481711186.33330077,0.2399277096103665,1.0289914539298057,375380057.5,"3,580.1",447.70K,1.23%
2019-01-23,2141.561014492755,,538919234.425191,0.25739306193437,1.0289914539298057,375680257.25,"3,561.5",445.87K,-0.52%
2019-01-24,2161.6681884057975,,460067603.0264288,0.27485841425837354,1.0289914539298057,375980457.0,"3,574.3",428.60K,0.36%
2019-01-25,2181.77536231884,,381215971.62766653,0.292323766582377,1.0289914539298057,376273501.75,"3,572.0",448.89K,-0.06%
2019-01-26,2194.828097081595,,302364340.22890425,0.27982090974016327,1.0289914539298057,376566546.5,"3,570.9",432.55K,-0.03%
2019-01-27,2207.88083184435,,223512708.830142,0.2673180528979495,1.0289914539298057,376859591.25,"3,555.6",464.02K,-0.43%
2019-01-28,2220.933566607105,,311286989.3028085,0.25481519605573577,1.0289914539298057,377152636.0,"3,442.8",620.85K,-3.17%
2019-01-29,2233.98630136986,,399061269.775475,0.242312339213522,1.0289914539298057,377480586.0,"3,414.8",585.46K,-0.81%
2019-01-30,2234.5730593607277,,486835550.2481415,0.23205360445626874,1.0289914539298057,377808536.0,"3,460.0",600.25K,1.32%
2019-01-31,2235.159817351595,,574609830.720808,0.2217948696990155,1.0289914539298057,378136486.0,"3,437.2",477.07K,-0.66%
2019-02-01,2235.746575342462,,519265601.346682,0.21153613494176224,1.0289914539298057,378464436.0,"3,467.9",481.58K,0.90%
2019-02-02,2236.33333333333,,463921371.972556,0.201277400184509,1.0289914539298057,378788739.5,"3,502.5",443.60K,1.00%
2019-02-03,2210.170731707315,,408577142.59843004,0.20346707322477076,1.0289914539298057,379113043.0,"3,459.1",451.66K,-1.24%
2019-02-04,2184.0081300813,,353232913.224304,0.2056567462650325,1.0289914539298057,379437346.5,"3,462.8",503.92K,0.11%
2019-02-05,2157.8455284552847,,403078344.677841,0.20784641930529424,1.0289914539298057,379761650.0,"3,468.4",460.95K,0.16%
2019-02-06,2131.68292682927,,452923776.13137805,0.210036092345556,1.0289914539298057,380109241.75,"3,404.3",514.21K,-1.85%
2019-02-07,2133.7782665505247,,502769207.58491504,0.19840552465066974,1.0289914539298057,380456833.5,"3,397.7",471.36K,-0.20%
2019-02-08,2135.87360627178,,552614639.038452,0.1867749569557835,1.0289914539298057,380804425.25,"3,661.7",699.23K,7.77%
2019-02-09,2137.968945993035,,538039361.3831035,0.17514438926089726,1.0289914539298057,381152017.0,"3,661.4",454.80K,-0.01%
